date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:57	5140/5140	---M-Z	200	added ('OK')	text/xml	etag:%22fd1b7d7cc986d21:0-gzip%22	https://www.w3schools.com/xml/cdcatalog_apply.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/cdcatalog_apply.xml	(from https://www.w3schools.com/xml/ref_xsl_el_template.asp)
23:56:00	14524/14524	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:00%20GMT	https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_value-of	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt95fe.html	(from https://www.w3schools.com/xml/ref_xsl_el_value-of.asp)
23:56:30	12455/12455	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:30%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_ex1	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_resultae13.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_ex1)
23:56:32	12536/12536	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:32%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_ex2	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result01ca.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_ex2)
23:56:34	12580/12580	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:34%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_ex3	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result4767.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_ex3)
23:56:36	12576/12576	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:36%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_filter	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_resulta595.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_filter)
23:56:38	12619/12619	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:38%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_sort	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result09a5.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_sort)
23:56:39	12698/12698	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:40%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_if	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result7d04.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_if)
23:56:41	12793/12793	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:41%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_choose	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result5e7d.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_choose)
23:56:43	12932/12932	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:44%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_choose2	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result0af8.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_choose2)
23:56:45	12718/12718	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:45%20GMT	https://www.w3schools.com/xml/tryxslt_result.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_apply	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt_result0e31.html	(from https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog_apply)
23:56:58	98/98	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:56:58%20GMT	https://www.w3schools.com/xml/demo_get.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/demo_get.html	(from https://www.w3schools.com/xml/tryit.asp?filename=tryajax_get)
23:56:59	98/98	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:57:00%20GMT	https://www.w3schools.com/xml/demo_get.asp?t=	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/demo_geta18a.html	(from https://www.w3schools.com/xml/tryit.asp?filename=tryajax_get_unique)
23:57:02	27/27	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:57:02%20GMT	https://www.w3schools.com/xml/demo_get2.asp?fname=Henry&lname=Ford	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/demo_get2f409.html	(from https://www.w3schools.com/xml/tryit.asp?filename=tryajax_get2)
23:57:03	99/99	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:57:03%20GMT	https://www.w3schools.com/xml/demo_post.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/demo_post.html	(from https://www.w3schools.com/xml/tryit.asp?filename=tryajax_post)
23:57:05	18/18	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:57:06%20GMT	https://www.w3schools.com/xml/demo_post2.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/demo_post2.html	(from https://www.w3schools.com/xml/tryit.asp?filename=tryajax_post2)
23:58:18	39471/39471	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:17%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitc77b.html	(from https://www.w3schools.com/xml/dom_httprequest.asp)
23:58:19	39531/39531	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:19%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_responsetext	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit93bf.html	(from https://www.w3schools.com/xml/dom_httprequest.asp)
23:58:21	39410/39410	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:20%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_asyncfalse	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit1d7d.html	(from https://www.w3schools.com/xml/dom_httprequest.asp)
23:58:27	757/757	---M-Z	200	added ('OK')	text/xml	date:Mon,%2020%20Feb%202017%2022:58:28%20GMT	https://www.w3schools.com/xml/tempconvert.asmx?disco	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tempconvertd78a.asmx	(from https://www.w3schools.com/xml/tempconvert.asmx)
23:58:29	2772/2772	---M--	200	added ('OK')	image/png	etag:%22ebb5c842b6fad01:0%22	https://www.w3schools.com/xml/rdf_ex.png	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rdf_ex.png	(from https://www.w3schools.com/xml/RDFvalidationresult.htm)
23:58:29	3061/3061	---M-Z	200	added ('OK')	text/css	etag:%22fbe0b19add8acf1:0-gzip%22	https://www.w3schools.com/tryit.css	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/tryit.css	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_title_link_description)
23:58:31	4126/4126	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:30%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_title_link_description.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewada5.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_title_link_description)
23:58:33	4268/4268	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:33%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_category.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_view712d.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_category)
23:58:34	4229/4229	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:35%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_generator.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewa512.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_generator)
23:58:36	4252/4252	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:36%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_image.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_view509b.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_image)
23:58:38	4219/4219	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:38%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_language.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewd678.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_language)
23:58:39	4381/4381	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:39%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_textinput.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewe3cd.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_textinput)
23:58:43	4230/4230	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:43%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_skipdays.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewec34.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_skipdays)
23:58:45	4358/4358	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:45%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_title_link_description_item.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_view92db.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_title_link_description_item)
23:58:48	4270/4270	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:49%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_comments.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewb7cc.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_comments)
23:58:50	78645/78645	---M--	200	added ('OK')	video/x-ms-wmv	etag:%2279ea774f9efad01:0%22	https://www.w3schools.com/xml/3d.wmv	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/3d.wmv	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_enclosure)
23:58:51	4283/4283	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:51%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_enclosure.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewd1ca.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_enclosure)
23:58:52	4239/4239	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:52%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_guid.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewcb63.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_guid)
23:58:54	4243/4243	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:54%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_pubdate_item.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_view5804.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_pubdate_item)
23:58:55	4258/4258	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:55%20GMT	https://www.w3schools.com/xml/tryrss_view.asp?filename=rss_ex_source.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss_viewa957.html	(from https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_source)
23:58:59	7868/7868	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:58:58%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_copyright	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrsseb90.html	(from https://www.w3schools.com/xml/rss_tag_copyright.asp)
23:59:03	7834/7834	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:03%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_docs	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss8f67.html	(from https://www.w3schools.com/xml/rss_tag_docs.asp)
23:59:08	7867/7867	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:08%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_lastbuilddate	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss129e.html	(from https://www.w3schools.com/xml/rss_tag_lastbuilddate.asp)
23:59:11	7875/7875	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:10%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_managingeditor	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss405e.html	(from https://www.w3schools.com/xml/rss_tag_managingeditor.asp)
23:59:14	7827/7827	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:13%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_pubdate	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss3f1f.html	(from https://www.w3schools.com/xml/rss_tag_pubdate.asp)
23:59:19	8134/8134	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:19%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_skipHours	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss2e3d.html	(from https://www.w3schools.com/xml/rss_tag_skipHours.asp)
23:59:22	7793/7793	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:22%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_ttl	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrss6a06.html	(from https://www.w3schools.com/xml/rss_tag_ttl.asp)
23:59:25	7848/7848	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:25%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_webmaster	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrssaddf.html	(from https://www.w3schools.com/xml/rss_tag_webmaster.asp)
23:59:28	7830/7830	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:28%20GMT	https://www.w3schools.com/xml/tryrss.asp?filename=rss_ex_author	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryrssc0ad.html	(from https://www.w3schools.com/xml/rss_tag_author.asp)
23:59:36	478/478	---M--	200	added ('OK')	text/xml	etag:%22f84ddcb46587d21:0%22	https://www.w3schools.com/xml/books_ns.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/books_ns.xml	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:37	39724/39724	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:37%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_node_prefix	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitdada.html	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:38	805/805	---M-Z	200	added ('OK')	image/gif	etag:%2273166e1fc5acf1:0-gzip%22	https://www.w3schools.com/images/incompatible_ie.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/incompatible_ie.gif	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:39	820/820	---M-Z	200	added ('OK')	image/gif	etag:%22f6c1fa98c4acf1:0-gzip%22	https://www.w3schools.com/images/compatible_firefox.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/compatible_firefox.gif	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:39	945/945	---M-Z	200	added ('OK')	image/gif	etag:%226e49ca79697d21:0-gzip%22	https://www.w3schools.com/images/compatible_opera.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/compatible_opera.gif	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:39	687/687	---M-Z	200	added ('OK')	image/gif	etag:%228e462998c4acf1:0-gzip%22	https://www.w3schools.com/images/compatible_chrome.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/compatible_chrome.gif	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:40	825/825	---M-Z	200	added ('OK')	image/gif	etag:%22fe2a129dc4acf1:0-gzip%22	https://www.w3schools.com/images/compatible_safari.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/compatible_safari.gif	(from https://www.w3schools.com/xml/prop_node_baseuri.asp)
23:59:43	39616/39616	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:43%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_document_childnodes	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitb613.html	(from https://www.w3schools.com/xml/prop_node_childnodes.asp)
23:59:46	748/748	---M-Z	200	added ('OK')	image/gif	etag:%22c2b7c299c4acf1:0-gzip%22	https://www.w3schools.com/images/compatible_ie.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/compatible_ie.gif	(from https://www.w3schools.com/xml/prop_node_childnodes.asp)
23:59:49	39916/39916	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:48%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_doc_firstchild	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit79ea.html	(from https://www.w3schools.com/xml/prop_node_firstchild.asp)
23:59:50	2502/2502	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202017%2022:59:50%20GMT	https://www.w3schools.com/xml/dom_mozilla_vs_ie.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_mozilla_vs_ie.266.delayed	(from https://www.w3schools.com/xml/prop_node_firstchild.asp)
23:59:52	39910/39910	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:51%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_doc_lastchild	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitf500.html	(from https://www.w3schools.com/xml/prop_node_firstchild.asp)
23:59:56	39794/39794	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:55%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_nextsibling2	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit7944.html	(from https://www.w3schools.com/xml/prop_node_nextsibling.asp)
23:59:57	39831/39831	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:59:57%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_previoussibling	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitc905.html	(from https://www.w3schools.com/xml/prop_node_nextsibling.asp)
00:00:03	39519/39519	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:02%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_ownerdocument	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit3657.html	(from https://www.w3schools.com/xml/prop_node_ownerdocument.asp)
00:00:06	39460/39460	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:06%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_parentnode	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit3c09.html	(from https://www.w3schools.com/xml/prop_node_parentnode.asp)
00:00:10	39566/39566	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:09%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_node_textcontent	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit0cb2.html	(from https://www.w3schools.com/xml/prop_node_textcontent.asp)
00:00:11	39726/39726	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:11%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_node_textcontent_set	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit5f2f.html	(from https://www.w3schools.com/xml/prop_node_textcontent.asp)
00:00:16	39587/39587	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:15%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_comparedocumentposition	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitbe0d.html	(from https://www.w3schools.com/xml/met_node_comparedocumentposition.asp)
00:00:19	39483/39483	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:18%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_hasattributes	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitc135.html	(from https://www.w3schools.com/xml/met_node_hasattributes.asp)
00:00:21	39483/39483	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:21%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_haschildnodes	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitfe78.html	(from https://www.w3schools.com/xml/met_node_haschildnodes.asp)
00:00:25	39493/39493	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:24%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_isequalnode	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit3c03.html	(from https://www.w3schools.com/xml/met_node_isequalnode.asp)
00:00:28	39520/39520	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:27%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_issamenode	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitab49.html	(from https://www.w3schools.com/xml/met_node_issamenode.asp)
00:00:30	39511/39511	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:30%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_lookupnamespaceuri	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitba94.html	(from https://www.w3schools.com/xml/met_node_lookupnamespaceuri.asp)
00:00:43	39515/39515	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:40%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_lookupprefix	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit6b41.html	(from https://www.w3schools.com/xml/met_node_lookupprefix.asp)
00:00:45	40208/40208	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:45%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_element_replacechild	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitb744.html	(from https://www.w3schools.com/xml/met_node_replacechild.asp)
00:00:50	39442/39442	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:49%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_length	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit1663.html	(from https://www.w3schools.com/xml/prop_nodelist_length.asp)
00:00:51	39539/39539	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:51%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_length2	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit9b49.html	(from https://www.w3schools.com/xml/prop_nodelist_length.asp)
00:00:54	39889/39889	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:54%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_nodelist_item	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit46f6.html	(from https://www.w3schools.com/xml/met_nodelist_item.asp)
00:00:57	39519/39519	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:00:57%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_nodemap_length	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit958e.html	(from https://www.w3schools.com/xml/prop_nodemap_length.asp)
00:01:01	39582/39582	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:01:01%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_getnameditem	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit3f39.html	(from https://www.w3schools.com/xml/met_nodemap_getnameditem.asp)
00:01:03	39861/39861	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2023:01:03%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_getnameditem2	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitd243.html	(from https://www.w3schools.com/xml/met_nodemap_getnameditem.asp)
